country,total_cases,total_deaths,total_recovered,active_cases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date,perc_deaths,perc_infection,row_index,region
Syria,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,63,Asia
Sweden,137,0,0,136,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,64,Europe
Tanzania,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,65,Africa
Timor-Leste,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,66,Asia
Togo,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,67,Africa
Sri Lanka,1,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,68,Asia
South Africa,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,69,Africa
South Sudan,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,70,Africa
St. Barth,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,71,North America
St. Vincent Grenadines,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,72,North America
Sudan,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,73,Africa
Suriname,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,74,South America
Ukraine,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,75,Europe
UAE,45,0,0,38,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,76,Asia
Uganda,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,77,Africa
Trinidad and Tobago,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,78,North America
Tunisia,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,79,Africa
Turkey,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,80,Asia
Turks and Caicos,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,81,North America
Uruguay,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,82,South America
Uzbekistan,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,83,Asia
Vatican City,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,84,Europe
Venezuela,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,85,South America
Vietnam,17,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,86,Asia
Western Sahara,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,87,Africa
Yemen,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,88,Asia
Zambia,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,89,Africa
Zimbabwe,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,90,Africa
Austria,66,0,0,64,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,91,Europe
Armenia,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,92,Asia
Aruba,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,93,North America
Azerbaijan,9,0,0,9,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,94,Asia
Bahamas,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,95,North America
Bahrain,60,0,0,56,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,96,Asia
Bangladesh,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,97,Asia
Afghanistan,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,98,Asia
Albania,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,99,Europe
Algeria,17,0,0,17,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,100,Africa
Andorra,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,101,Europe
Angola,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,102,Africa
Anguilla,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,103,North America
Antigua and Barbuda,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,104,North America
Argentina,8,0,0,8,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,105,South America
Barbados,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,106,North America
Belarus,6,0,0,6,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,107,Europe
Belgium,109,0,0,108,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,108,Europe
Belize,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,109,North America
Benin,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,110,Africa
Bermuda,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,111,North America
Bhutan,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,112,Asia
Bolivia,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,113,South America
Bosnia and Herzegovina,3,0,0,3,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,114,Europe
Botswana,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,115,Africa
Brazil,13,0,0,13,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,116,South America
British Virgin Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,117,North America
Brunei ,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,118,Asia
Bulgaria,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,119,Europe
Burkina Faso,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,120,Africa
Burundi,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,121,Africa
Colombia,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,122,South America
Channel Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,123,Europe
Chile,5,0,0,5,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,124,South America
Congo,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,125,Africa
Costa Rica,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,126,North America
Croatia,11,0,0,11,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,127,Europe
Cuba,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,128,North America
Cabo Verde,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,129,Africa
Cambodia,1,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,130,Asia
Cameroon,2,0,0,2,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,131,Africa
Canada,54,0,0,46,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,132,North America
CAR,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,133,Africa
Caribbean Netherlands,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,134,North America
Cayman Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,135,North America
Chad,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,136,Africa
Curaçao,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,137,North America
Cyprus,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,138,Asia
Czechia,19,0,0,19,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,139,Europe
Denmark,21,0,0,20,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,140,Europe
Djibouti,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,141,Africa
Dominica,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,142,North America
Dominican Republic,2,0,0,2,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,143,North America
DRC,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,144,Africa
Ecuador,13,0,0,13,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,145,South America
Egypt,15,0,0,14,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,146,Africa
El Salvador,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,147,North America
Equatorial Guinea,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,148,Africa
Eritrea,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,149,Africa
Estonia,10,0,0,10,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,150,Europe
Eswatini,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,151,Africa
Ethiopia,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,152,Africa
Honduras,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,153,North America
Guyana,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,154,South America
Haiti,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,155,North America
Guadeloupe,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,156,North America
Guatemala,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,157,North America
Guinea,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,158,Africa
Guinea-Bissau,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,159,Africa
Ireland,18,0,0,18,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,160,Europe
Isle of Man,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,161,Europe
Hungary,4,0,0,4,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,162,Europe
Iceland,45,0,0,44,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,163,Europe
India,31,0,0,28,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,164,Asia
Indonesia,4,0,0,4,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,165,Asia
French Guiana,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,166,South America
French Polynesia,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,167,Oceania
Gabon,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,168,Africa
Faeroe Islands,2,0,0,2,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,169,Europe
Falkland Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,170,South America
Fiji,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,171,Oceania
Finland,15,0,0,14,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,172,Europe
Gambia,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,173,Africa
Georgia,9,0,0,9,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,174,Asia
Germany,670,0,0,652,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,175,Europe
Ghana,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,176,Africa
Gibraltar,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,177,Europe
Greece,45,0,0,45,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,178,Europe
Greenland,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,179,North America
Grenada,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,180,North America
Jordan,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,181,Asia
Kazakhstan,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,182,Asia
Kenya,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,183,Africa
Israel,21,0,0,19,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,184,Asia
Ivory Coast,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,185,Africa
Jamaica,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,186,North America
Kuwait,58,0,0,57,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,187,Asia
Kyrgyzstan,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,188,Asia
Laos,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,189,Asia
Latvia,1,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,190,Europe
Lebanon,22,0,0,21,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,191,Asia
Liberia,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,192,Africa
Libya,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,193,Africa
Liechtenstein,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,194,Europe
Lithuania,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,195,Europe
Luxembourg,3,0,0,3,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,196,Europe
Macao,10,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,197,Asia
Madagascar,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,198,Africa
Malawi,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,199,Africa
Malaysia,83,0,0,60,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,200,Asia
Maldives,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,201,Asia
Mali,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,202,Africa
Malta,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,203,Europe
Martinique,2,0,0,2,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,204,North America
Mauritania,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,205,Africa
Mauritius,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,206,Africa
Mayotte,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,207,Africa
Mexico,6,0,0,5,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,208,North America
Moldova,0,0,0,0,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,209,Europe
Monaco,1,0,0,1,0,0.0,0.0,0,0.0,03/06/2020,0.00,0.00,210,Europe
China,80695,3097,0,20533,0,0.0,0.0,0,0.0,03/07/2020,3.84,0.00,1,Asia
Italy,5883,233,0,5061,0,0.0,0.0,0,0.0,03/07/2020,3.96,0.00,2,Europe
Iran,5823,145,0,4009,0,0.0,0.0,0,0.0,03/07/2020,2.49,0.00,3,Asia
S. Korea,7041,48,0,6875,0,0.0,0.0,0,0.0,03/07/2020,0.68,0.00,4,Asia
USA,435,19,0,401,0,0.0,0.0,0,0.0,03/07/2020,4.37,0.00,5,North America
France,949,16,0,921,0,0.0,0.0,0,0.0,03/07/2020,1.69,0.00,6,Europe
Spain,525,10,0,485,0,0.0,0.0,0,0.0,03/07/2020,1.90,0.00,7,Europe
Japan,461,6,0,379,0,0.0,0.0,0,0.0,03/07/2020,1.30,0.00,8,Asia
Iraq,54,4,0,49,0,0.0,0.0,0,0.0,03/07/2020,7.41,0.00,9,Asia
Australia,74,3,0,49,0,0.0,0.0,0,0.0,03/07/2020,4.05,0.00,10,Oceania
Hong Kong,108,2,0,55,0,0.0,0.0,0,0.0,03/07/2020,1.85,0.00,11,Asia
UK,209,2,0,189,0,0.0,0.0,0,0.0,03/07/2020,0.96,0.00,12,Europe
Thailand,50,1,0,18,0,0.0,0.0,0,0.0,03/07/2020,2.00,0.00,13,Asia
Switzerland,268,1,0,264,0,0.0,0.0,0,0.0,03/07/2020,0.37,0.00,14,Europe
Taiwan,45,1,0,29,0,0.0,0.0,0,0.0,03/07/2020,2.22,0.00,15,Asia
San Marino,27,1,0,26,0,0.0,0.0,0,0.0,03/07/2020,3.70,0.00,16,Europe
Philippines,6,1,0,3,0,0.0,0.0,0,0.0,03/07/2020,16.67,0.00,17,Asia
Netherlands,188,1,0,187,0,0.0,0.0,0,0.0,03/07/2020,0.53,0.00,18,Europe
Argentina,9,1,0,8,0,0.0,0.0,0,0.0,03/07/2020,11.11,0.00,19,South America
Antigua and Barbuda,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,20,North America
Anguilla,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,21,North America
Angola,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,22,Africa
Andorra,1,0,0,1,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,23,Europe
Algeria,19,0,0,19,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,24,Africa
Albania,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,25,Europe
Afghanistan,4,0,0,4,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,26,Asia
Austria,81,0,0,79,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,27,Europe
Aruba,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,28,North America
Armenia,1,0,0,1,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,29,Asia
Bangladesh,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,30,Asia
Bahrain,85,0,0,79,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,31,Asia
Bahamas,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,32,North America
Azerbaijan,9,0,0,9,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,33,Asia
Burundi,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,34,Africa
Burkina Faso,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,35,Africa
Bulgaria,2,0,0,2,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,36,Europe
Brunei ,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,37,Asia
British Virgin Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,38,North America
Brazil,19,0,0,19,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,39,South America
Botswana,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,40,Africa
Bosnia and Herzegovina,3,0,0,3,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,41,Europe
Bolivia,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,42,South America
Bhutan,1,0,0,1,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,43,Asia
Bermuda,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,44,North America
Benin,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,45,Africa
Belize,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,46,North America
Belgium,169,0,0,168,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,47,Europe
Belarus,6,0,0,6,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,48,Europe
Barbados,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,49,North America
Colombia,1,0,0,1,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,50,South America
Chile,7,0,0,7,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,51,South America
Channel Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,52,Europe
Cuba,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,53,North America
Croatia,12,0,0,12,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,54,Europe
Costa Rica,1,0,0,1,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,55,North America
Congo,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,56,Africa
Chad,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,57,Africa
Cayman Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,58,North America
Caribbean Netherlands,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,59,North America
CAR,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,60,Africa
Canada,60,0,0,52,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,61,North America
Cameroon,2,0,0,2,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,62,Africa
Cambodia,2,0,0,1,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,63,Asia
Cabo Verde,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,64,Africa
Ethiopia,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,65,Africa
Eswatini,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,66,Africa
Estonia,10,0,0,10,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,67,Europe
Eritrea,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,68,Africa
Equatorial Guinea,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,69,Africa
El Salvador,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,70,North America
Egypt,48,0,0,47,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,71,Africa
Ecuador,14,0,0,14,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,72,South America
DRC,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,73,Africa
Dominican Republic,2,0,0,2,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,74,North America
Dominica,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,75,North America
Djibouti,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,76,Africa
Denmark,27,0,0,26,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,77,Europe
Czechia,26,0,0,26,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,78,Europe
Cyprus,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,79,Asia
Curaçao,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,80,North America
Honduras,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,81,North America
Haiti,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,82,North America
Guyana,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,83,South America
Guinea-Bissau,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,84,Africa
Guinea,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,85,Africa
Guatemala,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,86,North America
Guadeloupe,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,87,North America
Isle of Man,0,0,0,0,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,88,Europe
Ireland,19,0,0,19,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,89,Europe
Indonesia,4,0,0,4,0,0.0,0.0,0,0.0,03/07/2020,0.00,0.00,90,Asia
